id_equipo_local,id_equipo_visitante,goles_local,goles_visitante,resultado,arbitro,fixture_id,fecha_timestamp,goles_descanso_local,goles_descanso_visitante,estadio,season
546,530,1,2,2,Guillermo Cuadra,720790,1632245400,1.0,0.0,Coliseum Alfonso Pérez,2021
724,529,0,0,0,Carlos del Cerro,720791,1632427200,0.0,0.0,Estadio Nuevo Mirandilla,2021
715,548,2,3,2,Valentín Pizarro,720792,1632418200,1.0,0.0,Estadio Nuevo Los Cármenes,2021
540,542,1,0,1,Mario Melero,720793,1632331800,0.0,0.0,RCDE Stadium,2021
539,538,0,2,2,Jorge Figueroa,720794,1632254400,0.0,0.0,Estadio Ciudad de Valencia,2021
727,543,1,3,2,Juan Martínez,720795,1632418200,1.0,1.0,Estadio El Sadar,2021
541,798,6,1,1,Javier Alberola,720796,1632340800,3.0,1.0,Estadio Santiago Bernabéu,2021
536,532,3,1,1,José Sánchez,720797,1632331800,3.0,1.0,Estadio Ramón Sánchez Pizjuán,2021
533,797,4,1,1,Alejandro Muñiz,720798,1632340800,2.0,1.0,Estadio de la Cerámica,2021
542,530,1,0,1,Antonio Mateu,720799,1632571200,1.0,0.0,Estadio de Mendizorroza,2021
529,539,3,0,1,Isidro Díaz de Mera,720800,1632665700,2.0,0.0,Camp Nou,2021
543,546,2,0,1,Santiago Jaime,720801,1632682800,1.0,0.0,Estadio Benito Villamarín,2021
538,715,1,0,1,César Soto,720802,1632769200,0.0,0.0,Abanca-Balaídos,2021
798,727,2,3,2,Miguel Ortiz,720803,1632657600,2.0,1.0,Iberostar Estadi,2021
541,533,0,0,0,Jesús Gil,720804,1632596400,0.0,0.0,Estadio Santiago Bernabéu,2021
548,797,1,0,1,Adrián Cordero,720805,1632673800,0.0,0.0,Reale Arena,2021
536,540,2,0,1,Pablo González,720806,1632587400,1.0,0.0,Estadio Ramón Sánchez Pizjuán,2021
532,531,1,1,0,Alejandro Hernández,720807,1632579300,0.0,0.0,Estadio de Mestalla,2021
728,724,3,1,1,Ricardo De Burgos,720808,1632673800,2.0,1.0,Estadio de Vallecas,2021
531,542,1,0,1,Carlos del Cerro,720809,1633114800,1.0,0.0,San Mamés Barria,2021
530,529,2,0,1,César Soto,720810,1633201200,2.0,0.0,Estadio Wanda Metropolitano,2021
798,539,1,0,1,Alejandro Muñiz,720811,1633184100,0.0,0.0,Iberostar Estadi,2021
546,548,1,1,0,Jorge Figueroa,720812,1633278600,1.0,0.0,Coliseum Alfonso Pérez,2021
724,532,0,0,0,Valentín Pizarro,720813,1633192200,0.0,0.0,Estadio Nuevo Mirandilla,2021
715,536,1,0,1,Javier Alberola,720814,1633287600,1.0,0.0,Estadio Nuevo Los Cármenes,2021
540,541,2,1,1,Guillermo Cuadra,720815,1633270500,1.0,0.0,RCDE Stadium,2021
727,728,1,0,1,Mario Melero,720816,1633176000,0.0,0.0,Estadio El Sadar,2021
533,543,2,0,1,José Sánchez,720817,1633278600,1.0,0.0,Estadio de la Cerámica,2021
797,538,1,0,1,José Munuera,720818,1633262400,0.0,0.0,Estadio Manuel Martínez Valero,2021
542,543,0,1,2,Miguel Ortiz,720819,1634576400,0.0,0.0,Estadio de Mendizorroza,2021
529,532,3,1,1,Jesús Gil,720820,1634497200,2.0,1.0,Camp Nou,2021
538,536,0,1,2,Ricardo De Burgos,720821,1634480100,0.0,0.0,Abanca-Balaídos,2021
715,530,2,1,1,Alejandro Hernández,720822,1640196000,1.0,1.0,Estadio Nuevo Los Cármenes,2021
540,724,2,0,1,Antonio Mateu,720823,1634583600,1.0,0.0,RCDE Stadium,2021
539,546,0,0,0,Mario Melero,720824,1634401800,0.0,0.0,Estadio Ciudad de Valencia,2021
541,531,1,0,1,Isidro Díaz de Mera,720825,1638388800,1.0,0.0,Estadio Santiago Bernabéu,2021
548,798,1,0,1,Pablo González,720826,1634410800,0.0,0.0,Reale Arena,2021
728,797,2,1,1,Santiago Jaime,720827,1634472000,1.0,1.0,Estadio de Vallecas,2021
533,727,1,2,2,Adrián Cordero,720828,1634488200,0.0,1.0,Estadio de la Cerámica,2021
531,533,2,1,1,Guillermo Cuadra,720829,1635015600,1.0,1.0,San Mamés Barria,2021
530,548,2,2,0,José Munuera,720830,1635102000,0.0,1.0,Estadio Wanda Metropolitano,2021
529,541,1,2,2,José Sánchez,720831,1635084900,0.0,1.0,Camp Nou,2021
543,728,3,2,1,Ricardo De Burgos,720832,1635093000,2.0,1.0,Estadio Benito Villamarín,2021
546,538,0,3,2,Juan Martínez,720833,1635188400,0.0,0.0,Coliseum Alfonso Pérez,2021
724,542,0,2,2,Javier Alberola,720834,1634998500,0.0,1.0,Estadio Nuevo Mirandilla,2021
727,715,1,1,0,Alejandro Muñiz,720835,1634929200,1.0,0.0,Estadio El Sadar,2021
536,539,5,3,1,Valentín Pizarro,720836,1635076800,3.0,1.0,Estadio Ramón Sánchez Pizjuán,2021
532,798,2,2,0,Carlos del Cerro,720837,1634990400,0.0,2.0,Estadio de Mestalla,2021
797,540,2,2,0,Jorge Figueroa,720838,1635006600,1.0,0.0,Estadio Manuel Martínez Valero,2021
542,797,1,0,1,Jesús Gil,720839,1635267600,0.0,0.0,Estadio de Mendizorroza,2021
543,532,4,1,1,Isidro Díaz de Mera,720840,1635357600,2.0,1.0,Estadio Benito Villamarín,2021
538,548,0,2,2,Mario Melero,720841,1635440400,0.0,0.0,Abanca-Balaídos,2021
798,536,1,1,0,Santiago Jaime,720842,1635354000,1.0,0.0,Visit Mallorca Estadi,2021
715,546,1,1,0,Adrián Cordero,720843,1635444000,0.0,1.0,Estadio Nuevo Los Cármenes,2021
540,531,1,1,0,Miguel Ortiz,720844,1635274800,1.0,0.0,RCDE Stadium,2021
539,530,2,2,0,Pablo González,720845,1635449400,1.0,1.0,Estadio Ciudad de Valencia,2021
541,727,0,0,0,César Soto,720846,1635363000,0.0,0.0,Estadio Santiago Bernabéu,2021
728,529,1,0,1,Antonio Mateu,720847,1635354000,1.0,0.0,Estadio de Vallecas,2021
533,724,3,3,0,Alejandro Hernández,720848,1635276600,1.0,2.0,Estadio de la Cerámica,2021
530,543,3,0,1,Javier Alberola,720849,1635693300,1.0,0.0,Estadio Wanda Metropolitano,2021
529,542,1,1,0,Jorge Figueroa,720850,1635620400,0.0,0.0,Camp Nou,2021
546,540,2,1,1,Alejandro Muñiz,720851,1635701400,1.0,1.0,Coliseum Alfonso Pérez,2021
724,798,1,1,0,Valentín Pizarro,720852,1635685200,0.0,1.0,Estadio Nuevo Mirandilla,2021
539,715,0,3,2,José Sánchez,720853,1635796800,0.0,2.0,Estadio Ciudad de Valencia,2021
548,531,1,1,0,Juan Martínez,720854,1635710400,0.0,0.0,Reale Arena,2021
536,727,2,0,1,Carlos del Cerro,720855,1635603300,1.0,0.0,Estadio Ramón Sánchez Pizjuán,2021
532,533,2,0,1,José Munuera,720856,1635611400,1.0,0.0,Estadio de Mestalla,2021
728,538,0,0,0,Adrián Cordero,720857,1635787800,0.0,0.0,Estadio de Vallecas,2021
797,541,1,2,2,Ricardo De Burgos,720858,1635595200,0.0,1.0,Estadio Manuel Martínez Valero,2021
542,539,2,1,1,Adrián Cordero,720859,1636219800,0.0,1.0,Estadio de Mendizorroza,2021
531,724,0,1,2,Santiago Jaime,720860,1636142400,0.0,1.0,San Mamés Barria,2021
543,536,0,2,2,Antonio Mateu,720861,1636315200,0.0,0.0,Estadio Benito Villamarín,2021
538,529,3,3,0,Alejandro Hernández,720862,1636211700,0.0,3.0,Abanca-Balaídos,2021
798,797,2,2,0,Mario Melero,720863,1636306200,0.0,0.0,Visit Mallorca Estadi,2021
540,715,2,0,1,Isidro Díaz de Mera,720864,1636203600,2.0,0.0,RCDE Stadium,2021
727,548,0,2,2,Miguel Ortiz,720865,1636306200,0.0,0.0,Estadio El Sadar,2021
541,728,2,1,1,Pablo González,720866,1636228800,2.0,0.0,Estadio Santiago Bernabéu,2021
532,530,3,3,0,César Soto,720867,1636298100,0.0,1.0,Estadio de Mestalla,2021
533,546,1,0,1,Jesús Gil,720868,1636290000,1.0,0.0,Estadio de la Cerámica,2021
530,727,1,0,1,José Sánchez,720869,1637429400,0.0,0.0,Estadio Wanda Metropolitano,2021
529,540,1,0,1,Carlos del Cerro,720870,1637438400,0.0,0.0,Camp Nou,2021
538,533,1,1,0,Javier Alberola,720871,1637413200,0.0,1.0,Abanca-Balaídos,2021
546,724,4,0,1,Ricardo De Burgos,720872,1637499600,1.0,0.0,Coliseum Alfonso Pérez,2021
715,541,1,4,2,Juan Martínez,720873,1637507700,1.0,2.0,Estadio Nuevo Los Cármenes,2021
539,531,0,0,0,José Munuera,720874,1637352000,0.0,0.0,Estadio Ciudad de Valencia,2021
548,532,0,0,0,Mario Melero,720875,1637524800,0.0,0.0,Reale Arena,2021
536,542,2,2,0,Alejandro Muñiz,720876,1637421300,1.0,2.0,Estadio Ramón Sánchez Pizjuán,2021
728,798,3,1,1,Jorge Figueroa,720877,1637611200,2.0,0.0,Estadio de Vallecas,2021
797,543,0,3,2,Valentín Pizarro,720878,1637515800,0.0,3.0,Estadio Manuel Martínez Valero,2021
542,538,1,2,2,Pablo González,720879,1638018000,1.0,1.0,Estadio de Mendizorroza,2021
531,715,2,2,0,Adrián Cordero,720880,1637956800,1.0,2.0,San Mamés Barria,2021
543,539,3,1,1,Miguel Ortiz,720881,1638104400,0.0,1.0,Estadio Benito Villamarín,2021
798,546,0,0,0,Santiago Jaime,720882,1638034200,0.0,0.0,Visit Mallorca Estadi,2021
724,530,1,4,2,Jesús Gil,720883,1638120600,0.0,0.0,Estadio Nuevo Mirandilla,2021
540,548,1,0,1,Antonio Mateu,720884,1638112500,0.0,0.0,RCDE Stadium,2021
727,797,1,1,0,Isidro Díaz de Mera,720885,1638216000,1.0,1.0,Estadio El Sadar,2021
541,536,2,1,1,José Sánchez,720886,1638129600,1.0,1.0,Estadio Santiago Bernabéu,2021
532,728,1,1,0,Alejandro Hernández,720887,1638026100,1.0,0.0,Estadio de Mestalla,2021
533,529,1,3,2,César Soto,720888,1638043200,0.0,0.0,Estadio de la Cerámica,2021
530,798,1,2,2,Juan Martínez,720889,1638639000,0.0,0.0,Estadio Wanda Metropolitano,2021
529,543,0,1,2,Pablo González,720890,1638630900,0.0,0.0,Camp Nou,2021
538,532,1,2,2,Ricardo De Burgos,720891,1638734400,1.0,1.0,Abanca-Balaídos,2021
546,531,0,0,0,Jorge Figueroa,720892,1638820800,0.0,0.0,Coliseum Alfonso Pérez,2021
715,542,2,1,1,Javier Alberola,720893,1638561600,1.0,0.0,Estadio Nuevo Los Cármenes,2021
539,727,0,0,0,Valentín Pizarro,720894,1638725400,0.0,0.0,Estadio Ciudad de Valencia,2021
548,541,0,2,2,Jesús Gil,720895,1638648000,0.0,0.0,Reale Arena,2021
536,533,1,0,1,Carlos del Cerro,720896,1638622800,1.0,0.0,Estadio Ramón Sánchez Pizjuán,2021
728,540,1,0,1,José Munuera,720897,1638709200,0.0,0.0,Estadio de Vallecas,2021
797,724,3,1,1,Alejandro Muñiz,720898,1638717300,1.0,0.0,Estadio Manuel Martínez Valero,2021
542,546,1,1,0,César Soto,720899,1639235700,0.0,1.0,Estadio de Mendizorroza,2021
531,536,0,1,2,Alejandro Hernández,720900,1639252800,0.0,1.0,San Mamés Barria,2021
543,548,4,0,1,José Sánchez,720901,1639330200,1.0,0.0,Estadio Benito Villamarín,2021
798,538,0,0,0,Isidro Díaz de Mera,720902,1639166400,0.0,0.0,Visit Mallorca Estadi,2021
724,715,1,1,0,Miguel Ortiz,720903,1639425600,1.0,0.0,Estadio Nuevo Mirandilla,2021
540,539,4,3,1,Adrián Cordero,720904,1639227600,1.0,2.0,RCDE Stadium,2021
727,529,2,2,0,Juan Martínez,720905,1639322100,1.0,1.0,Estadio El Sadar,2021
541,530,2,0,1,Antonio Mateu,720906,1639339200,1.0,0.0,Estadio Santiago Bernabéu,2021
532,797,2,1,1,Santiago Jaime,720907,1639243800,1.0,0.0,Estadio de Mestalla,2021
533,728,2,0,1,Mario Melero,720908,1639314000,2.0,0.0,Estadio de la Cerámica,2021
531,543,3,2,1,Jesús Gil,720909,1639926900,1.0,1.0,San Mamés Barria,2021
529,797,3,2,1,Javier Alberola,720910,1639848600,2.0,0.0,Camp Nou,2021
538,540,3,1,1,Valentín Pizarro,720911,1639771200,1.0,0.0,Abanca-Balaídos,2021
546,727,1,0,1,José Munuera,720912,1639935000,0.0,0.0,Coliseum Alfonso Pérez,2021
715,798,4,1,1,Alejandro Muñiz,720913,1639918800,1.0,1.0,Estadio Nuevo Los Cármenes,2021
539,532,3,4,2,Pablo González,720914,1640030400,2.0,1.0,Estadio Ciudad de Valencia,2021
541,724,0,0,0,Santiago Jaime,720915,1639944000,0.0,0.0,Estadio Santiago Bernabéu,2021
548,533,1,3,2,Jorge Figueroa,720916,1639840500,1.0,1.0,Reale Arena,2021
536,530,2,1,1,Ricardo De Burgos,720917,1639857600,1.0,1.0,Estadio Ramón Sánchez Pizjuán,2021
728,542,2,0,1,Antonio Mateu,720918,1639832400,2.0,0.0,Estadio de Vallecas,2021
542,548,1,1,0,Carlos del Cerro,720919,1641144600,0.0,1.0,Estadio de Mendizorroza,2021
530,728,2,0,1,Jorge Figueroa,720920,1641136500,1.0,0.0,Estadio Wanda Metropolitano,2021
543,538,0,2,2,César Soto,720921,1641144600,0.0,2.0,Estadio Benito Villamarín,2021
798,529,0,1,2,Antonio Mateu,720922,1641153600,0.0,1.0,Visit Mallorca Estadi,2021
546,541,1,0,1,Mario Melero,720923,1641128400,1.0,0.0,Coliseum Alfonso Pérez,2021
724,536,0,1,2,Javier Alberola,720924,1641240900,0.0,0.0,Estadio Nuevo Mirandilla,2021
727,531,1,3,2,Miguel Ortiz,720925,1641240000,1.0,2.0,Estadio El Sadar,2021
532,540,1,2,2,José Sánchez,720926,1640963700,0.0,0.0,Estadio de Mestalla,2021
533,539,5,0,1,Alejandro Hernández,720927,1641232800,3.0,0.0,Estadio de la Cerámica,2021
797,715,0,0,0,Adrián Cordero,720928,1641136500,0.0,0.0,Estadio Manuel Martínez Valero,2021
542,531,0,0,0,Santiago Jaime,720929,1641749400,0.0,0.0,Estadio de Mendizorroza,2021
715,529,1,1,0,Pablo González,720930,1641663000,0.0,0.0,Estadio Nuevo Los Cármenes,2021
540,797,1,2,2,Jesús Gil,720931,1641844800,1.0,2.0,RCDE Stadium,2021
539,798,2,0,1,Jorge Figueroa,720932,1641646800,0.0,0.0,Estadio Ciudad de Valencia,2021
727,724,2,0,1,Ricardo De Burgos,720933,1641749400,1.0,0.0,Estadio El Sadar,2021
541,532,4,1,1,Alejandro Hernández,720934,1641672000,1.0,0.0,Estadio Santiago Bernabéu,2021
548,538,1,0,1,Guillermo Cuadra,720935,1641654900,1.0,0.0,Reale Arena,2021
536,546,1,0,1,Juan Martínez,720936,1641741300,1.0,0.0,Estadio Ramón Sánchez Pizjuán,2021
728,543,1,1,0,Alejandro Muñiz,720937,1641733200,0.0,1.0,Estadio de Vallecas,2021
533,530,2,2,0,Javier Alberola,720938,1641758400,1.0,1.0,Estadio de la Cerámica,2021
531,541,1,2,2,César Soto,720939,1640205000,1.0,2.0,San Mamés Barria,2021
530,539,0,1,2,José Munuera,720940,1645034400,0.0,0.0,Estadio Wanda Metropolitano,2021
529,728,0,1,2,Isidro Díaz de Mera,720941,1650826800,0.0,1.0,Camp Nou,2021
543,542,4,0,1,José Sánchez,720942,1642532400,3.0,0.0,Estadio Benito Villamarín,2021
538,727,2,0,1,Adrián Cordero,720943,1642615200,2.0,0.0,Abanca-Balaídos,2021
798,548,0,2,2,Mario Melero,720944,1646251200,0.0,1.0,Visit Mallorca Estadi,2021
546,715,4,2,1,Isidro Díaz de Mera,720945,1642701600,1.0,1.0,Coliseum Alfonso Pérez,2021
724,540,2,2,0,Alejandro Muñiz,720946,1642537800,0.0,1.0,Estadio Nuevo Mirandilla,2021
532,536,1,1,0,César Soto,720947,1642624200,1.0,1.0,Estadio de Mestalla,2021
797,533,1,0,1,Valentín Pizarro,720948,1642338000,0.0,0.0,Estadio Manuel Martínez Valero,2021
542,529,0,1,2,Jorge Figueroa,720949,1642968000,0.0,0.0,Estadio de Mendizorroza,2021
530,532,3,2,1,Isidro Díaz de Mera,720950,1642881600,0.0,2.0,Estadio Wanda Metropolitano,2021
715,727,0,2,2,Santiago Jaime,720951,1642942800,0.0,0.0,Estadio Nuevo Los Cármenes,2021
540,543,1,4,2,Javier Alberola,720952,1642795200,1.0,2.0,RCDE Stadium,2021
539,724,0,2,2,César Soto,720953,1642856400,0.0,1.0,Estadio Ciudad de Valencia,2021
541,797,2,2,0,Ricardo De Burgos,720954,1642950900,0.0,1.0,Estadio Santiago Bernabéu,2021
548,546,0,0,0,José Munuera,720955,1642959000,0.0,0.0,Reale Arena,2021
536,538,2,2,0,José Sánchez,720956,1642872600,0.0,2.0,Estadio Ramón Sánchez Pizjuán,2021
728,531,0,1,2,Adrián Cordero,720957,1642959000,0.0,1.0,Estadio de Vallecas,2021
533,798,3,0,1,Miguel Ortiz,720958,1642864500,2.0,0.0,Estadio de la Cerámica,2021
531,540,2,1,1,César Soto,720959,1644264000,2.0,1.0,San Mamés Barria,2021
529,530,4,2,1,Jesús Gil,720960,1644160500,3.0,1.0,Camp Nou,2021
543,533,0,2,2,Pablo González,720961,1644168600,0.0,1.0,Estadio Benito Villamarín,2021
538,728,2,0,1,José Munuera,720962,1644082200,1.0,0.0,Abanca-Balaídos,2021
798,724,2,1,1,Carlos del Cerro,720963,1644074100,1.0,1.0,Visit Mallorca Estadi,2021
546,539,3,0,1,Alejandro Muñiz,720964,1644004800,2.0,0.0,Coliseum Alfonso Pérez,2021
727,536,0,0,0,Valentín Pizarro,720965,1644091200,0.0,0.0,Estadio El Sadar,2021
541,715,1,0,1,Antonio Mateu,720966,1644177600,0.0,0.0,Estadio Santiago Bernabéu,2021
532,548,0,0,0,José Sánchez,720967,1644152400,0.0,0.0,Estadio de Mestalla,2021
797,542,3,1,1,Mario Melero,720968,1644066000,0.0,1.0,Estadio Manuel Martínez Valero,2021
542,532,2,1,1,Adrián Cordero,720969,1644757200,1.0,0.0,Estadio de Mendizorroza,2021
530,546,4,3,1,Ricardo De Burgos,720970,1644696000,3.0,3.0,Estadio Wanda Metropolitano,2021
798,531,3,2,1,Isidro Díaz de Mera,720971,1644868800,2.0,0.0,Visit Mallorca Estadi,2021
724,538,0,0,0,Antonio Mateu,720972,1644670800,0.0,0.0,Estadio Nuevo Mirandilla,2021
540,529,2,2,0,Alejandro Hernández,720973,1644782400,1.0,1.0,RCDE Stadium,2021
539,543,2,4,2,Santiago Jaime,720974,1644765300,1.0,3.0,Estadio Ciudad de Valencia,2021
548,715,2,0,1,Javier Alberola,720975,1644773400,1.0,0.0,Reale Arena,2021
536,797,2,0,1,Miguel Ortiz,720976,1644609600,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2021
728,727,0,3,2,Jorge Figueroa,720977,1644687000,0.0,2.0,Estadio de Vallecas,2021
533,541,0,0,0,José Sánchez,720978,1644678900,0.0,0.0,Estadio de la Cerámica,2021
531,548,4,0,1,Juan Martínez,720979,1645387200,0.0,0.0,San Mamés Barria,2021
543,798,2,1,1,César Soto,720980,1645378200,1.0,0.0,Estadio Benito Villamarín,2021
538,539,1,1,0,Valentín Pizarro,720981,1645473600,0.0,0.0,Abanca-Balaídos,2021
724,546,1,1,0,Javier Alberola,720982,1645291800,1.0,1.0,Estadio Nuevo Mirandilla,2021
715,533,1,4,2,Jesús Gil,720983,1645275600,0.0,2.0,Estadio Nuevo Los Cármenes,2021
540,536,1,1,0,Pablo González,720984,1645362000,0.0,1.0,RCDE Stadium,2021
727,530,0,3,2,Mario Melero,720985,1645283700,0.0,1.0,Estadio El Sadar,2021
541,542,3,0,1,José Munuera,720986,1645300800,0.0,0.0,Estadio Santiago Bernabéu,2021
532,529,1,4,2,Carlos del Cerro,720987,1645370100,0.0,3.0,Estadio de Mestalla,2021
797,728,2,1,1,Alejandro Muñiz,720988,1645214400,0.0,0.0,Estadio Manuel Martínez Valero,2021
530,538,2,0,1,Alejandro Hernández,720989,1645905600,1.0,0.0,Estadio Wanda Metropolitano,2021
529,531,4,0,1,Guillermo Cuadra,720990,1645992000,1.0,0.0,Camp Nou,2021
798,532,0,1,2,Jorge Figueroa,720991,1645880400,0.0,1.0,Visit Mallorca Estadi,2021
546,542,2,2,0,Santiago Jaime,720992,1645888500,0.0,1.0,Coliseum Alfonso Pérez,2021
715,724,0,0,0,José Sánchez,720993,1646078400,0.0,0.0,Estadio Nuevo Los Cármenes,2021
539,797,3,0,1,Pablo González,720994,1645819200,1.0,0.0,Estadio Ciudad de Valencia,2021
548,727,1,0,1,Antonio Mateu,720995,1645983000,0.0,0.0,Reale Arena,2021
536,543,2,1,1,Carlos del Cerro,720996,1645974900,2.0,0.0,Estadio Ramón Sánchez Pizjuán,2021
728,541,0,1,2,Isidro Díaz de Mera,720997,1645896600,0.0,0.0,Estadio de Vallecas,2021
533,540,5,1,1,Ricardo De Burgos,720998,1645966800,3.0,0.0,Estadio de la Cerámica,2021
542,536,0,0,0,Javier Alberola,720999,1646424000,0.0,0.0,Estadio de Mendizorroza,2021
531,539,3,1,1,Alejandro Muñiz,721000,1646683200,0.0,0.0,San Mamés Barria,2021
543,530,1,3,2,Guillermo Cuadra,721001,1646596800,1.0,1.0,Estadio Benito Villamarín,2021
538,798,4,3,1,Miguel Ortiz,721002,1646587800,2.0,1.0,Abanca-Balaídos,2021
724,728,2,0,1,César Soto,721003,1646571600,0.0,0.0,Estadio Nuevo Mirandilla,2021
540,546,2,0,1,Adrián Cordero,721004,1646493300,2.0,0.0,RCDE Stadium,2021
727,533,1,0,1,José Munuera,721005,1646485200,0.0,0.0,Estadio El Sadar,2021
541,548,4,1,1,Jesús Gil,721006,1646510400,2.0,1.0,Estadio Santiago Bernabéu,2021
532,715,3,1,1,Valentín Pizarro,721007,1646501400,0.0,0.0,Estadio de Mestalla,2021
797,529,1,2,2,Alejandro Hernández,721008,1646579700,1.0,0.0,Estadio Manuel Martínez Valero,2021
530,724,2,1,1,Pablo González,721009,1647028800,1.0,1.0,Estadio Wanda Metropolitano,2021
529,727,4,0,1,Ricardo De Burgos,721010,1647201600,3.0,0.0,Camp Nou,2021
543,531,1,0,1,Antonio Mateu,721011,1647184500,1.0,0.0,Estadio Benito Villamarín,2021
798,541,0,3,2,José Sánchez,721012,1647288000,0.0,0.0,Visit Mallorca Estadi,2021
546,532,0,0,0,Guillermo Cuadra,721013,1647115200,0.0,0.0,Coliseum Alfonso Pérez,2021
715,797,0,1,2,Carlos del Cerro,721014,1647098100,0.0,1.0,Estadio Nuevo Los Cármenes,2021
539,540,1,1,0,Isidro Díaz de Mera,721015,1647090000,0.0,0.0,Estadio Ciudad de Valencia,2021
548,542,1,0,1,Jorge Figueroa,721016,1647192600,0.0,0.0,Reale Arena,2021
728,536,1,1,0,Juan Martínez,721017,1647176400,0.0,0.0,Estadio de Vallecas,2021
533,538,1,0,1,Santiago Jaime,721018,1647106200,0.0,0.0,Estadio de la Cerámica,2021
542,715,2,3,2,Guillermo Cuadra,721019,1647694800,0.0,0.0,Estadio de Mendizorroza,2021
531,546,1,1,0,Jesús Gil,721020,1647633600,1.0,1.0,San Mamés Barria,2021
538,543,0,0,0,Ricardo De Burgos,721021,1647789300,0.0,0.0,Abanca-Balaídos,2021
724,533,1,0,1,Alejandro Hernández,721022,1647789300,0.0,0.0,Estadio Nuevo Mirandilla,2021
540,798,1,0,1,Alejandro Muñiz,721023,1647781200,1.0,0.0,RCDE Stadium,2021
727,539,3,1,1,Javier Alberola,721024,1647711000,1.0,0.0,Estadio El Sadar,2021
541,529,0,4,2,Juan Martínez,721025,1647806400,0.0,2.0,Estadio Santiago Bernabéu,2021
536,548,0,0,0,César Soto,721026,1647797400,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2021
728,530,0,1,2,José Munuera,721027,1647720000,0.0,0.0,Estadio de Vallecas,2021
797,532,0,1,2,Miguel Ortiz,721028,1647702900,0.0,0.0,Estadio Manuel Martínez Valero,2021
531,797,2,1,1,Jorge Figueroa,721029,1648987200,1.0,0.0,San Mamés Barria,2021
530,542,4,1,1,Mario Melero,721030,1648926000,1.0,0.0,Estadio Wanda Metropolitano,2021
529,536,1,0,1,José Sánchez,721031,1649012400,0.0,0.0,Camp Nou,2021
543,727,4,1,1,Valentín Pizarro,721032,1648995300,2.0,0.0,Estadio Benito Villamarín,2021
538,541,1,2,2,Pablo González,721033,1648917000,0.0,1.0,Abanca-Balaídos,2021
546,798,1,0,1,Antonio Mateu,721034,1648900800,0.0,0.0,Coliseum Alfonso Pérez,2021
715,728,2,2,0,Alejandro Hernández,721035,1649003400,0.0,2.0,Estadio Nuevo Los Cármenes,2021
539,533,2,0,1,Adrián Cordero,721036,1648908900,0.0,0.0,Estadio Ciudad de Valencia,2021
548,540,1,0,1,Santiago Jaime,721037,1649098800,0.0,0.0,Reale Arena,2021
532,724,0,0,0,Isidro Díaz de Mera,721038,1649003400,0.0,0.0,Estadio de Mestalla,2021
798,530,1,0,1,Juan Martínez,721039,1649513700,0.0,0.0,Visit Mallorca Estadi,2021
724,543,1,2,2,Jesús Gil,721040,1649505600,0.0,0.0,Estadio Nuevo Mirandilla,2021
540,538,1,0,1,Javier Alberola,721041,1649600100,0.0,0.0,RCDE Stadium,2021
539,529,2,3,2,José Munuera,721042,1649617200,0.0,0.0,Estadio Ciudad de Valencia,2021
727,542,1,0,1,Alejandro Muñiz,721043,1649592000,0.0,0.0,Estadio El Sadar,2021
541,546,2,0,1,César Soto,721044,1649530800,1.0,0.0,Estadio Santiago Bernabéu,2021
536,715,4,2,1,Miguel Ortiz,721045,1649444400,1.0,1.0,Estadio Ramón Sánchez Pizjuán,2021
728,532,1,1,0,Ricardo De Burgos,721046,1649703600,0.0,0.0,Estadio de Vallecas,2021
533,531,1,1,0,Carlos del Cerro,721047,1649521800,0.0,1.0,Estadio de la Cerámica,2021
797,548,1,2,2,Guillermo Cuadra,721048,1649608200,1.0,2.0,Estadio Manuel Martínez Valero,2021
542,728,1,0,1,Juan Martínez,721049,1650118500,0.0,0.0,Estadio de Mendizorroza,2021
531,538,0,2,2,Alejandro Hernández,721050,1650213000,0.0,2.0,San Mamés Barria,2021
530,540,2,1,1,Jorge Figueroa,721051,1650204900,0.0,0.0,Estadio Wanda Metropolitano,2021
529,724,0,1,2,Santiago Jaime,721052,1650308400,0.0,0.0,Camp Nou,2021
