id_jugador,nombre_jugador,equipo_jugador,id_equipo,temporada_equipo
156514,Ignacio Pastor Alemañ,Elche,797,2019
161836,Andrés Borge Martín,Zaragoza,732,2019
163662,Elliot Gómez López,Tenerife,719,2019
181892,Julio Martínez Cortés,Malaga,535,2019
182221,Manuel Antonio Morais Valerio,Lugo,716,2019
182925,Famoussa Kanouté,Deportivo La Coruna,544,2019
186265,Luis Enrique Carrasco Acosta,Extremadura,860,2019
21039,Simon Gbegnon Amoussou,Mirandes,799,2019
31361,Róbert Mazáň,Tenerife,719,2019
40511,Airam López Cabrera,Extremadura,860,2019
46664,Luis Perea Hernández,Alcorcon,711,2019
46964,Sergio Blázquez Sánchez,Elche,797,2019
47069,Ángel Jesús Galván Rivero,Tenerife,719,2019
47073,Mauro Javier Dos Santos,Tenerife,719,2019
47210,Federico Piovaccari,Rayo Vallecano,728,2019
47362,Jorge Franco Alviz,Zaragoza,732,2019
51294,Alhassane Bangoura,Lugo,716,2019
68199,Charalambos Stamboulidis,Extremadura,860,2019
104893,Guillermo Donoso Alonso,Ponferradina,4907,2019
105070,Javier Fernández Hernández,Oviedo,718,2019
131531,Airam Benito Viera,Extremadura,860,2019
133610,Boris Rapaic,Las Palmas,534,2019
159175,Ignacio Díaz Barragán,Almeria,723,2019
182257,Daniel Albiar Serrano,Almeria,723,2019
188319,Kevin Carlos Omoruyi Benjamin,Huesca,726,2019
189669,Abdul Awudu,Albacete,722,2019
194667,Juan Rodríguez Lima,Deportivo La Coruna,544,2019
46724,Miguel Ángel Gómez López,Albacete,722,2019
46753,Cristian Arco Cabello,Cadiz,724,2019
46873,Ángel Javier Velasco Benítez,Sporting Gijon,731,2019
46977,Jonathan Ñíguez Esclápez,Elche,797,2019
47068,Miguel Linares Cólera,Zaragoza,732,2019
47071,Ignacio Otaño Aranburu,Tenerife,719,2019
47121,Roberto Jara Fernández,Numancia,717,2019
47123,Juan Carlos Sánchez Martínez,Numancia,717,2019
47174,Alejandro Rey Lugilde,Lugo,716,2019
47503,Marc Vito Brezmes,Girona,547,2019
47537,Roberto Román Triguero,Rayo Vallecano,728,2019
91252,Álvaro Rey Vázquez,Mirandes,799,2019
128191,David Herrera Serrano,Las Palmas,534,2019
135832,Lucas Silva Guimarães,Mirandes,799,2019
147795,José Antonio Franco Márquez,Cadiz,724,2019
179276,Carlos Mena Díaz,Alcorcon,711,2019
182171,Mike Jeffrey Cordero Vélez,Extremadura,860,2019
182188,Rafael Tresaco Blasco,Racing Santander,4665,2019
185092,Rafael Camacho del Valle,Malaga,535,2019
268406,Luis Peteiro Ramos,Fuenlabrada,4906,2019
2435,Luiz Humberto da Silva Silva,Deportivo La Coruna,544,2019
3172,Mohamed Benkhemassa,Malaga,535,2019
6605,D. Pérez,Sporting Gijon,731,2019
46796,Alejandro Bergantiños García,Deportivo La Coruna,544,2019
46995,David García Santana,Las Palmas,534,2019
46997,David Omar Rodríguez Barrera,Las Palmas,534,2019
47008,Antonio Segura González,Las Palmas,534,2019
47033,Roberto Olabe del Arco,Extremadura,860,2019
47156,Orest Lebedenko,Lugo,716,2019
47465,Francisco Jesús López de la Manzanara Delgado,Ponferradina,4907,2019
105058,Ritchie Kitoko,Racing Santander,4665,2019
131537,Gianfranco Gazzaniga Farías,Ponferradina,4907,2019
154992,Tomás Enrique Bourdal,Deportivo La Coruna,544,2019
159169,Ahmed Belhadji Saidi,Zaragoza,732,2019
178881,Jorge Padilla Soler,Tenerife,719,2019
184918,Daniel Ceínos Santos,Numancia,717,2019
184968,Hassane Adamou Amadou,Mirandes,799,2019
188845,Pol Salvador Hernández,Las Palmas,534,2019
189997,Mario de Luis Jiménez,Rayo Vallecano,728,2019
190200,Óscar Contreras Ferreira,Ponferradina,4907,2019
1574,Francisco Javier Guerrero Martín,Almeria,723,2019
46671,Juan Villar Vázquez,Rayo Vallecano,728,2019
46726,Roman Zozulya,Albacete,722,2019
46821,Iván Rodríguez del Pozo,Ponferradina,4907,2019
46876,Carlos Cordero Pérez,Sporting Gijon,731,2019
46976,Borja Martínez Giner,Elche,797,2019
47020,Francisco de Paula Pablo Cruz Torres,Extremadura,860,2019
47029,Fernando García Puchades,Racing Santander,4665,2019
47038,Luis Alfonso Ledesma Galán,Extremadura,860,2019
47039,Enrique Márquez Climent,Extremadura,860,2019
47062,Javier Ros Añón,Zaragoza,732,2019
47147,David Rodríguez Sánchez,Racing Santander,4665,2019
47154,Alberto Varó Lara,Lugo,716,2019
47159,José Antonio Malagón Rubio,Lugo,716,2019
104878,Jeisson Enrique Martínez Aranibar,Fuenlabrada,4906,2019
106702,Néstor Albiach Roger,Numancia,717,2019
107170,Claudio Medina Ricoy,Elche,797,2019
131540,Pablo Trigueros Estrada,Ponferradina,4907,2019
196290,Marco Camús,Racing Santander,4665,2019
269560,Lluis Tarrés Campos,Almeria,723,2019
46810,Christian Robert Santos Kwasniewski,Deportivo La Coruna,544,2019
46898,Alexander Alegría Moreno,Extremadura,860,2019
47070,Daniel Hernández Santos,Tenerife,719,2019
47114,Enzo Alan Zidane Fernández,Almeria,723,2019
47161,José Carlos Ramírez Suárez,Lugo,716,2019
47163,Luis Ruiz Sayago,Deportivo La Coruna,544,2019
47239,Pol Freixanet Viejo,Fuenlabrada,4906,2019
90710,Jordi Figueras Montel,Racing Santander,4665,2019
104088,Iván Salvador Edú,Fuenlabrada,4906,2019
105022,Gabriel Ribas Ródenas,Fuenlabrada,4906,2019
107162,Mario Ortiz Ruiz,Racing Santander,4665,2019
107202,Admonio Vicente Gomes,Numancia,717,2019
107942,Rodrigo Sanz Garro,Mirandes,799,2019
117087,Cristóbal Márquez Crespo,Fuenlabrada,4906,2019
122838,Juan Manuel Marrero Monzón,Fuenlabrada,4906,2019
125386,Juan Flere Pizzuti,Cadiz,724,2019
129636,Mikel Iribas Aliende,Fuenlabrada,4906,2019
188348,Alberto Sánchez Vivas,Deportivo La Coruna,544,2019
191901,Alejandro Sotillos Miarmau,Fuenlabrada,4906,2019
266202,Ilyas Chaira,Girona,547,2019
51,Cristian Rodríguez Pérez,Extremadura,860,2019
46669,Iván Martínez Gonzálvez,Almeria,723,2019
46735,Salvador Ruiz Rodríguez,Deportivo La Coruna,544,2019
46747,Sergio Buenacasa Alba,Malaga,535,2019
46750,Alejandro López de Groot,Extremadura,860,2019
46785,Adrián Ortolá Vañó,Tenerife,719,2019
46806,Pedro Antonio Sánchez Moñino,Albacete,722,2019
46853,Jorge Mier Martínez,Oviedo,718,2019
46858,Ramón Folch Frigola,Elche,797,2019
46903,Jerónimo Manuel Lario Martínez,Almeria,723,2019
46917,Sergio Aguza Santiago,Almeria,723,2019
47032,Borja Granero Niñerola,Extremadura,860,2019
47118,Daniel Romera Andújar,Alcorcon,711,2019
47141,Alejandro Sanz Sainz,Numancia,717,2019
47245,Rubén Enri García,Almeria,723,2019
96476,João Paulo Santos da Costa,Mirandes,799,2019
105020,Óscar Gil Osés,Racing Santander,4665,2019
119969,Francesc Fullana Ginard,Ponferradina,4907,2019
131543,Yacouba Diori Hamani Magagi,Ponferradina,4907,2019
170858,Juan Carlos Azón Marco,Zaragoza,732,2019
25390,Jonathas Cristian de Jesus,Elche,797,2019
46875,Roberto Canella Suárez,Lugo,716,2019
46905,René Román Hinojo,Ponferradina,4907,2019
46945,Laureano Sanabria Ruiz,Alcorcon,711,2019
47067,Marc Gual Huguet,Girona,547,2019
47168,Sergio Gil Latorre,Extremadura,860,2019
63932,Jannick Buyla Sam,Zaragoza,732,2019
91701,David Barral Torres,Racing Santander,4665,2019
104815,Víctor Pastrana Carrasco,Extremadura,860,2019
104951,Antonio Valera Salmoral,Huesca,726,2019
122757,Iñaki Olaortua Descarga,Racing Santander,4665,2019
123045,Carlos Julio Martínez Rivas,Mirandes,799,2019
123048,Jesús Reguillos Moya,Mirandes,799,2019
131528,Alberto Fernández García,Fuenlabrada,4906,2019
131536,Ander Vidorreta Larumbe,Numancia,717,2019
131550,Lucas Díaz Parcero,Racing Santander,4665,2019
133607,Pau Resta Tell,Girona,547,2019
179070,Marc Baró Ortiz,Cadiz,724,2019
182169,Marcos Baselga García,Zaragoza,732,2019
263530,Pau Victor Delgado,Girona,547,2019
35,Javi Montero,Deportivo La Coruna,544,2019
594,V. Lampropoulos,Deportivo La Coruna,544,2019
1708,Daniel Raba Antolín,Huesca,726,2019
46802,Nahuel Leiva,Tenerife,719,2019
46837,Dani Pacheco,Malaga,535,2019
46922,J. Narváez,Las Palmas,534,2019
46934,Dani Jiménez,Alcorcon,711,2019
46946,Richard Boateng Welbeck,Alcorcon,711,2019
46949,Nono,Extremadura,860,2019
46957,Juan Muñoz,Almeria,723,2019
46985,Y. Qasmi,Rayo Vallecano,728,2019
47014,T. Pekhart,Las Palmas,534,2019
47090,Iker Undabarrena,Tenerife,719,2019
47205,Álex Vallejo,Fuenlabrada,4906,2019
47222,Josema Sánchez,Elche,797,2019
47376,Asier Riesgo,Girona,547,2019
108560,Cayetano Quintana Hernández,Fuenlabrada,4906,2019
122612,Berto Cayarga,Racing Santander,4665,2019
123047,Sergio González,Mirandes,799,2019
129657,Enric Franquesa,Mirandes,799,2019
46755,David Gil,Cadiz,724,2019
46759,A. Espino,Cadiz,724,2019
46818,Luis Hernández,Malaga,535,2019
46870,Diego Mariño,Sporting Gijon,731,2019
46896,Cristian Salvador,Sporting Gijon,731,2019
46904,Fernando Martínez,Almeria,723,2019
46919,César de la Hoz,Almeria,723,2019
46927,Juan Carlos Real,Huesca,726,2019
47010,David Timor,Las Palmas,534,2019
47056,Íñigo Eguaras,Zaragoza,732,2019
47100,Iza Carcelén,Cadiz,724,2019
47139,Marc Mateu,Numancia,717,2019
47164,Gerard Valentín,Lugo,716,2019
47229,Fali,Cadiz,724,2019
47237,Luis Javier Suárez Charris,Zaragoza,732,2019
47530,Sergio Akieme,Rayo Vallecano,728,2019
47554,Adri Embarba,Rayo Vallecano,728,2019
47569,Jorge Pulido,Huesca,726,2019
105034,Juanjo Nieto,Oviedo,718,2019
131544,Óscar Sielva,Ponferradina,4907,2019
60,Joaquín Muñoz Benavides,Mirandes,799,2019
751,Jaume Grau,Lugo,716,2019
22098,V. Vada,Almeria,723,2019
46721,Eugeni Valderrama,Huesca,726,2019
46769,Álex Fernández,Cadiz,724,2019
46772,José Mari,Cadiz,724,2019
46824,Iván Alejo,Cadiz,724,2019
46998,Juan Cala,Cadiz,724,2019
47044,C. Álvarez,Zaragoza,732,2019
47046,Álvaro Ratón,Zaragoza,732,2019
47053,Carlos Nieto,Zaragoza,732,2019
47065,Alberto Zapater,Zaragoza,732,2019
47206,José Ángel Carrillo,Lugo,716,2019
47332,Lluís López,Tenerife,719,2019
47359,Carlos Vigaray,Zaragoza,732,2019
47525,A. Lozano,Cadiz,724,2019
107195,E. Lombardo,Racing Santander,4665,2019
119883,S. Obeng,Oviedo,718,2019
162434,Alejandro Francés Torrijo,Zaragoza,732,2019
182759,Mamady Diarra,Cadiz,724,2019
58,Víctor Mollejo,Deportivo La Coruna,544,2019
122,Jordi Mboula,Huesca,726,2019
46675,Adrián Castellano,Numancia,717,2019
46789,Saúl García,Rayo Vallecano,728,2019
46960,Marco Sangalli,Oviedo,718,2019
47022,Ale Díez,Extremadura,860,2019
47059,J. Igbekeme,Zaragoza,732,2019
47061,Jorge Pombo,Cadiz,724,2019
47129,Unai Medina,Sporting Gijon,731,2019
47293,Iñigo Vicente,Mirandes,799,2019
47479,Moi Delgado,Racing Santander,4665,2019
47553,Bebé,Rayo Vallecano,728,2019
47564,Adrián Diéguez,Alcorcon,711,2019
104865,S. Gassama,Fuenlabrada,4906,2019
115558,Paris Adot,Alcorcon,711,2019
122688,Matheus Aiás,Mirandes,799,2019
129637,Dani Fernández,Fuenlabrada,4906,2019
131551,Miguel San Román,Elche,797,2019
135833,Germán Fernández,Racing Santander,4665,2019
183683,Íñigo Sainz Maza,Racing Santander,4665,2019
3365,M. El Hacen,Lugo,716,2019
41735,K. Nwakali,Huesca,726,2019
46694,Daniel Ojeda Saranova,Albacete,722,2019
46830,Erik Morán,Numancia,717,2019
46834,Hicham Boussefiane,Malaga,535,2019
46840,Hugo Claudio Vallejo Avilés,Deportivo La Coruna,544,2019
46864,Sergio Tejera Rodríguez,Oviedo,718,2019
46866,Joselu,Tenerife,719,2019
46909,Andoni López,Elche,797,2019
47093,José Naranjo,Tenerife,719,2019
47157,Serge Sidoine Tchaha Leuko,Lugo,716,2019
47177,Manu Barreiro,Lugo,716,2019
47379,Jordi Calavera,Girona,547,2019
47532,Abdoulaye Ba,Deportivo La Coruna,544,2019
70071,Cavafe,Alcorcon,711,2019
105083,Clavería,Fuenlabrada,4906,2019
107943,Jon Irazábal Iraurgui,Mirandes,799,2019
131547,Yuri,Ponferradina,4907,2019
147797,Antonio Cortés Heredia,Malaga,535,2019
186458,S. Abdulai,Extremadura,860,2019
23,Sergio Gómez,Huesca,726,2019
14331,Borja López,Sporting Gijon,731,2019
18787,S. Okazaki,Huesca,726,2019
20661,M. Sagnan,Mirandes,799,2019
30625,L. Crisetig,Mirandes,799,2019
31007,Gabriel Brazão,Albacete,722,2019
31053,L. Capezzi,Albacete,722,2019
31626,Samuele Longo,Deportivo La Coruna,544,2019
46717,Álvaro Peña Herrero,Mirandes,799,2019
46773,Javier Navarro Rodríguez,Ponferradina,4907,2019
46836,Mamadou Koné,Deportivo La Coruna,544,2019
46954,Daniel Toribio Gutiérrez,Racing Santander,4665,2019
46988,Josep Martínez,Las Palmas,534,2019
47208,Neftali Benedict Manzambi,Sporting Gijon,731,2019
47367,Álex Blanco,Zaragoza,732,2019
47517,Alejandro Granell Nogué,Girona,547,2019
48573,Jean-Pierre Patrick Rhyner Pebe,Cadiz,724,2019
104795,Mujaid Sadick,Deportivo La Coruna,544,2019
104879,Simone Damiano Grippo,Oviedo,718,2019
129968,Maximiliano Agustín Villa Pereira,Ponferradina,4907,2019
391,André Pereira,Zaragoza,732,2019
21016,Anderson Emanuel Castelo Branco da Cruz,Fuenlabrada,4906,2019
41646,Luís Manuel Gonçalves Silva,Alcorcon,711,2019
41737,Rui Pedro  Silva Costa,Alcorcon,711,2019
46756,David Carmona Sierra,Racing Santander,4665,2019
46793,David Simón Rodríguez Santana,Deportivo La Coruna,544,2019
46828,Iván Jaime,Malaga,535,2019
46838,Renato João Saleiro Santos,Malaga,535,2019
47011,Sergio Ezequiel Araújo,Las Palmas,534,2019
47116,Héctor Hernández,Fuenlabrada,4906,2019
47124,Francisco Javier Atienza Valverde,Zaragoza,732,2019
47455,Antonio Manuel Luna Rodríguez,Rayo Vallecano,728,2019
47470,Raphael Dwamena,Zaragoza,732,2019
50058,Josué Sá,Huesca,726,2019
63547,Serhii Myakushko,Alcorcon,711,2019
104986,Enrique Gómez Hermoso,Huesca,726,2019
127376,Asier Benito Sasiain,Ponferradina,4907,2019
135333,Rafa Mújica,Extremadura,860,2019
165713,José Manuel Hernando Riol,Racing Santander,4665,2019
169281,B. Milovanov,Sporting Gijon,731,2019
761,Cristo González,Huesca,726,2019
26302,Pablo Maffeo,Girona,547,2019
41412,N. Maraš,Almeria,723,2019
46714,M. Malsa,Mirandes,799,2019
46865,Ibrahima Baldé,Oviedo,718,2019
46887,Pedro Díaz,Sporting Gijon,731,2019
46889,Aitor García,Sporting Gijon,731,2019
46893,Nacho Méndez,Sporting Gijon,731,2019
46967,Juan Cruz,Elche,797,2019
47007,Ruíz de Galarreta,Las Palmas,534,2019
47037,G. Zarfino,Extremadura,860,2019
47353,Sivera,Almeria,723,2019
47400,A. Lunin,Oviedo,718,2019
47578,Christian Rivera,Las Palmas,534,2019
90646,Pablo Ínsua,Huesca,726,2019
104821,Jon Guridi,Mirandes,799,2019
107194,Antonio Sánchez,Mirandes,799,2019
122233,Marcos André de Sousa Mendonça,Mirandes,799,2019
163060,Adrián,Albacete,722,2019
182522,Guille Rosas,Sporting Gijon,731,2019
1690,Miguel Llambrich,Huesca,726,2019
14384,T. Datković,Huesca,726,2019
46696,Rodrigo Ríos Lozano,Oviedo,718,2019
46803,Joni Montiel,Rayo Vallecano,728,2019
46807,Borja Valle,Deportivo La Coruna,544,2019
46910,Iván Martos,Almeria,723,2019
46913,José Antonio Romera Navarro,Almeria,723,2019
47052,Álex Muñoz,Tenerife,719,2019
47287,Mikel Rico,Huesca,726,2019
47460,Róber Pier,Levante,539,2019
47504,Alcalá,Girona,547,2019
47573,David Ferreiro,Huesca,726,2019
47577,D. Musto,Huesca,726,2019
93988,Iván Calero,Numancia,717,2019
122614,Javier Gómez Castroverde,Fuenlabrada,4906,2019
128582,Jorge de Frutos,Rayo Vallecano,728,2019
131527,Joan Femenías,Fuenlabrada,4906,2019
131538,Son,Ponferradina,4907,2019
141114,Lorenzo José González Montesdeoca,Malaga,535,2019
208670,Diego Bri,Elche,797,2019
46764,Brian Oliván,Girona,547,2019
46771,Jairo Izquierdo,Girona,547,2019
46825,K. Bare,Malaga,535,2019
46851,José Antonio Martínez Alvárez,Oviedo,718,2019
46872,Christian Joel,Sporting Gijon,731,2019
46942,David Fernández Cortázar,Alcorcon,711,2019
46968,Óscar Gil,Elche,797,2019
47016,Álvaro Fernández,Huesca,726,2019
47018,Ángel Bastos Teijeira,Extremadura,860,2019
47030,Samuel González Martínez,Extremadura,860,2019
47040,Alfredo Ortuño,Oviedo,718,2019
47170,José Carlos Lazo,Almeria,723,2019
47349,Javier Puado Díaz,Zaragoza,732,2019
47566,Javi Galán,Huesca,726,2019
48418,A. Sadiku,Malaga,535,2019
67940,José Gragera,Sporting Gijon,731,2019
119232,Daniel Gómez Alcón,Tenerife,719,2019
129054,Gonzalo Alejandro Crettaz,Malaga,535,2019
182515,Claudio Mendes Vicente,Las Palmas,534,2019
189675,Víctor Segura Tendero,Albacete,722,2019
46699,Tomeu Nadal,Albacete,722,2019
46702,José Antonio Caro Martínez,Albacete,722,2019
46761,Ivan Kecojević,Albacete,722,2019
46854,Viti Rozada,Oviedo,718,2019
46859,Javi Mier,Oviedo,718,2019
46862,Borja Sánchez,Oviedo,718,2019
46863,Jimmy Suárez,Oviedo,718,2019
46918,Francisco Callejón Segura,Almeria,723,2019
46966,Dani Calvo,Elche,797,2019
47026,Carlos Pomares,Alcorcon,711,2019
47031,Emmanuel González Rodríguez,Oviedo,718,2019
47131,Derik Osede Prieto,Numancia,717,2019
47429,David Costas,Almeria,723,2019
47491,Luismi,Oviedo,718,2019
104890,Borja Domínguez Domínguez,Lugo,716,2019
107152,Hugo Rama,Lugo,716,2019
107172,Alberto Rubio Serna,Elche,797,2019
131548,Lucas Ahijado,Oviedo,718,2019
137242,Samuel Casado Conde,Alcorcon,711,2019
182162,Javier Duarte Egea,Cadiz,724,2019
755,Jaime Seoane,Lugo,716,2019
21156,Cristian López Santamaría,Las Palmas,534,2019
46817,Diego González,Malaga,535,2019
46848,Carlos Hernández Alarcón,Oviedo,718,2019
46961,Edgar Badia,Elche,797,2019
46965,Gonzalo Verdú,Elche,797,2019
46973,Josan,Elche,797,2019
47002,Fidel,Elche,797,2019
47025,José Antonio Pardo Lucas,Extremadura,860,2019
47057,Raúl Guti,Zaragoza,732,2019
47085,Luis Milla,Tenerife,719,2019
47144,Guillermo Fernández Hierro,Racing Santander,4665,2019
47182,Tete Morente,Malaga,535,2019
47398,Pere Milla,Elche,797,2019
47414,Gumbau,Girona,547,2019
47507,Èric Montes Arce,Girona,547,2019
107177,Manuel García Humanes,Ponferradina,4907,2019
122657,R. Nteka,Fuenlabrada,4906,2019
129055,Cristo Jesús Romero Gómez,Malaga,535,2019
180241,Manuel Nieto Sánchez,Cadiz,724,2019
46805,Pedro Mosquera Parada,Huesca,726,2019
46874,Jean-Sylvain Claude Babin,Sporting Gijon,731,2019
46924,José Manuel Núñez Martín,Albacete,722,2019
46944,Héctor Rodas Ramírez,Alcorcon,711,2019
46982,Gonzalo Villar,Elche,797,2019
46986,Ignacio Ramón del Valle,Elche,797,2019
47001,Javi Castellano Betancor,Las Palmas,534,2019
47146,Alain Oyarzun Aguilar,Numancia,717,2019
47148,Ignacio Agustín Sánchez Romo,Numancia,717,2019
47338,Álex López,Lugo,716,2019
47527,S. Dimitrievski,Rayo Vallecano,728,2019
104997,Gorka Kijera Salaberría,Mirandes,799,2019
119972,Carlos Bravo Expósito,Ponferradina,4907,2019
122583,Jon Ander Pérez Ruiz de Garibay,Racing Santander,4665,2019
122754,Iván Crespo Secunza,Racing Santander,4665,2019
131526,Ernesto Gómez Muñoz,Alcorcon,711,2019
135830,Kellyan Francisco García Leal,Malaga,535,2019
180242,Alberto González García,Sporting Gijon,731,2019
184348,Gerard Barri Paytuvi,Elche,797,2019
184693,Javier Castro Urdín,Alcorcon,711,2019
20520,I. Balliu,Almeria,723,2019
41552,P. Ciss,Fuenlabrada,4906,2019
46775,Salvi,Cadiz,724,2019
46776,Mario Barco Vilar,Mirandes,799,2019
46914,E. Saveljich,Rayo Vallecano,728,2019
46979,Iván Sánchez,Elche,797,2019
47078,Luis Pérez,Tenerife,719,2019
47109,Óscar Valentín,Rayo Vallecano,728,2019
47195,Álvaro Aguado,Numancia,717,2019
47209,Andrés Martín,Rayo Vallecano,728,2019
47529,Miguel Ángel Morro,Rayo Vallecano,728,2019
47533,Catena,Rayo Vallecano,728,2019
47541,Santi Comesaña,Rayo Vallecano,728,2019
47543,Álvaro García,Rayo Vallecano,728,2019
47549,José Ángel Pozo,Rayo Vallecano,728,2019
47550,Mario Suárez,Rayo Vallecano,728,2019
47557,Ó. Trejo,Rayo Vallecano,728,2019
131546,Isi Palazón,Rayo Vallecano,728,2019
137476,Jorge Valín Sánchez,Deportivo La Coruna,544,2019
190253,David Larrubia Romano,Malaga,535,2019
46850,D. Johannesson,Oviedo,718,2019
46900,Álvaro Traver Navarrete,Sporting Gijon,731,2019
46935,Raúl Lizoáin,Mirandes,799,2019
47005,Maikel Mesa,Albacete,722,2019
47145,Higinio Marín,Numancia,717,2019
47178,Antón Escobar Tapias,Lugo,716,2019
47179,Daniel Escriche Romero,Elche,797,2019
47214,Sebastià Coris Cardeñosa,Oviedo,718,2019
47536,Martín Pascual,Rayo Vallecano,728,2019
80112,Antonio Cristian,Fuenlabrada,4906,2019
104877,Carlos Javier Valverde Doblado,Extremadura,860,2019
107210,Riki Rodríguez,Oviedo,718,2019
122230,Manu Fuster,Albacete,722,2019
122570,Ismael Cerro Sánchez,Sporting Gijon,731,2019
129640,Galder Cerrajería López,Mirandes,799,2019
134239,Ali Radjel Cheikh Bachir,Numancia,717,2019
184780,Adrián Herrera González,Numancia,717,2019
184997,Abel Antonio Conejo Olaya,Numancia,717,2019
185094,Alberto Quintana,Malaga,535,2019
187318,Marc Aguado,Zaragoza,732,2019
2617,C. Stuani,Girona,547,2019
46760,Sergio González,Cadiz,724,2019
46762,M. Mauro,Cadiz,724,2019
46843,Alfonso Herrero,Oviedo,718,2019
46906,Juan Fernández,Almeria,723,2019
46972,K. Azamoum,Albacete,722,2019
47079,Carlos Ruiz,Tenerife,719,2019
47153,Juan Carlos,Girona,547,2019
47180,Cristian Herrera,Lugo,716,2019
47185,Alberto González Cespedosa,Mirandes,799,2019
47511,Juanpe,Girona,547,2019
47514,Valery,Girona,547,2019
47515,Borja García,Girona,547,2019
48322,José León,Fuenlabrada,4906,2019
104843,Aitor Buñuel,Racing Santander,4665,2019
104855,Óscar Pinchi,Extremadura,860,2019
119973,Kaxe,Ponferradina,4907,2019
129130,Simón Moreno,Almeria,723,2019
135334,S. Bueno,Girona,547,2019
263529,I. Kebe,Girona,547,2019
732,L. Zidane,Racing Santander,4665,2019
46740,Stoichkov,Alcorcon,711,2019
46768,Ager Aketxe,Deportivo La Coruna,544,2019
46860,Javi Muñoz,Tenerife,719,2019
46929,José Corpas,Almeria,723,2019
